"recipient_fec_id","recipeint_committee","amount","expended","affiliation","giving_fec_id","giving_committee","fec_file","transaction_id","form_type","purpose","memo"
"C00273169","MALONEY FOR CONGRESS",1000,"2019-02-21","DEM","C00479246","BLACKROCK FUNDS SERVICES GROUP LLC POLITICAL ACTION COMMITTEE",1343573,"B717799","SB23","CONTRIBUTION",
"C00412759","VERN BUCHANAN FOR CONGRESS",5000,"2019-02-22","REP","C00365122","VISA INC POLITICAL ACTION COMMITTEE",1319092,"DB7FBC2ABEC9F3EC022","SB23","2020 PRIMARY",
"C00311043","BRADY FOR CONGRESS",2500,"2019-02-22","REP","C00024869","GENERAL ELECTRIC COMPANY POLITICAL ACTION COMMITTEE GEPAC",1331599,"B11824D85A4F5D31127","SB23","2020 PRIMARY",
"C00666040","MCSALLY FOR SENATE INC",1500,"2019-02-22","REP","C00024869","GENERAL ELECTRIC COMPANY POLITICAL ACTION COMMITTEE GEPAC",1331599,"F10AAC685D2C3149181","SB23","2020 SPECIAL PRIMARY",
"C00420935","KEVIN MCCARTHY FOR CONGRESS",1500,"2019-02-22","REP","C00024869","GENERAL ELECTRIC COMPANY POLITICAL ACTION COMMITTEE GEPAC",1331599,"93F7761E548D757B6B9","SB23","2020 PRIMARY",
"C00287912","LUCAS FOR CONGRESS",1000,"2019-02-22","REP","C00365122","VISA INC POLITICAL ACTION COMMITTEE",1319092,"855BC187A3A86EEE114","SB23","2020 PRIMARY",
"C00545772","THOM TILLIS COMMITTEE",1000,"2019-02-22","REP","C00365122","VISA INC POLITICAL ACTION COMMITTEE",1319092,"B112BF3BA6573927091","SB23","2020 GENERAL",
"C00312017","KIND FOR CONGRESS COMMITTEE",1000,"2019-02-22","DEM","C00024869","GENERAL ELECTRIC COMPANY POLITICAL ACTION COMMITTEE GEPAC",1331599,"CC3064A7103598F831D","SB23","2020 PRIMARY",
"C00376087","MARIO DIAZ BALART FOR CONGRESS",1000,"2019-02-25","REP","C00039321","PEPSICO INC CONCERNED CITIZENS FUND",1320011,"BAB9529EB81874682A26","SB23","POLITICAL CONTRIBUTION",
"C00467571","ANDY BARR FOR CONGRESS INC",2500,"2019-02-26","REP","C00364778","BANK OF AMERICA CORPORATION FEDERAL PAC",1319532,"B718095","SB23","CONTRIBUTION",
"C00253187","PETERSON FOR CONGRESS",2500,"2019-02-26","DEM","C00039321","PEPSICO INC CONCERNED CITIZENS FUND",1320011,"BEB5B980B94BE4C82A82","SB23","POLITICAL CONTRIBUTION",
"C00497321","VARGAS FOR CONGRESS",1500,"2019-02-26","DEM","C00364778","BANK OF AMERICA CORPORATION FEDERAL PAC",1319532,"B718091","SB23","CONTRIBUTION",
"C00401034","BRIAN HIGGINS FOR CONGRESS",1000,"2019-02-26","DEM","C00364778","BANK OF AMERICA CORPORATION FEDERAL PAC",1319532,"B718096","SB23","CONTRIBUTION",
"C00499947","FRIENDS OF DAN KILDEE",1000,"2019-02-26","DEM","C00364778","BANK OF AMERICA CORPORATION FEDERAL PAC",1319532,"B718097","SB23","CONTRIBUTION",
"C00238907","THE REED COMMITTEE",1000,"2019-02-26","DEM","C00364778","BANK OF AMERICA CORPORATION FEDERAL PAC",1319532,"B718093","SB23","CONTRIBUTION",
"C00590463","TREY FOR CONGRESS",1000,"2019-02-26","REP","C00364778","BANK OF AMERICA CORPORATION FEDERAL PAC",1319532,"B718094","SB23","CONTRIBUTION",
"C00193342","MCCONNELL SENATE COMMITTEE",5000,"2019-02-27","REP","C00010983","JOHNSON JOHNSON POLITICAL ACTION COMMITTEE",1346172,"1985EB13D366D4CF840","SB23","2020 GENERAL",
"C00443689","PEOPLE FOR BEN",5000,"2019-02-27","DEM","C00010983","JOHNSON JOHNSON POLITICAL ACTION COMMITTEE",1346172,"0D7430EBC2AC0A360DC","SB23","2020 PRIMARY",
"C00615294","CITIZENS FOR JOHN RUTHERFORD",2500,"2019-02-27","REP","C00010983","JOHNSON JOHNSON POLITICAL ACTION COMMITTEE",1346172,"143DB62A7091B013FF7","SB23","2020 PRIMARY",
"C00475392","CHRIS COONS FOR DELAWARE",2500,"2019-02-27","DEM","C00010983","JOHNSON JOHNSON POLITICAL ACTION COMMITTEE",1346172,"737724972F7F0D02D5D","SB23","2020 PRIMARY",
"C00543983","BILL CASSIDY FOR US SENATE",1500,"2019-02-27","REP","C00010983","JOHNSON JOHNSON POLITICAL ACTION COMMITTEE",1346172,"BE7CBA2BEAEDA104117","SB23","2020 PRIMARY",
"C00497818","WENSTRUP FOR CONGRESS",1000,"2019-02-27","REP","C00010983","JOHNSON JOHNSON POLITICAL ACTION COMMITTEE",1346172,"042FD3B4D558706E994","SB23","2020 PRIMARY",
"C00503110","SCOTT PETERS FOR CONGRESS",1000,"2019-02-27","DEM","C00010983","JOHNSON JOHNSON POLITICAL ACTION COMMITTEE",1346172,"BA3A56D8A786ECD0FE3","SB23","2020 PRIMARY",
"C00543983","BILL CASSIDY FOR US SENATE",1000,"2019-02-27","REP","C00010983","JOHNSON JOHNSON POLITICAL ACTION COMMITTEE",1346172,"32260B4504F1FE0D445","SB23","2020 GENERAL",
"C00539825","CAPITO FOR WEST VIRGINIA",1000,"2019-02-27","REP","C00010983","JOHNSON JOHNSON POLITICAL ACTION COMMITTEE",1346172,"4A4ECA7DBF18567B3D5","SB23","2020 PRIMARY",
"C00468256","BUCSHON FOR CONGRESS",1000,"2019-02-27","REP","C00010983","JOHNSON JOHNSON POLITICAL ACTION COMMITTEE",1346172,"FAD833A950FE9A64923","SB23","2020 PRIMARY",
"C00397505","MOORE FOR CONGRESS",1000,"2019-02-27","DEM","C00365122","VISA INC POLITICAL ACTION COMMITTEE",1319092,"454E02B4D4BAD4AEC07","SB23","2020 PRIMARY",
"C00468579","JACKIE WALORSKI",1000,"2019-02-27","REP","C00010983","JOHNSON JOHNSON POLITICAL ACTION COMMITTEE",1346172,"ACA2F79EFCDC3A56C68","SB23","2020 PRIMARY",
"C00545772","THOM TILLIS COMMITTEE",1000,"2019-02-27","REP","C00010983","JOHNSON JOHNSON POLITICAL ACTION COMMITTEE",1346172,"9969F0BBAFD89E4D1E8","SB23","2020 PRIMARY",
"C00443689","PEOPLE FOR BEN",2500,"2019-02-28","DEM","C00016683","PFIZER INC PAC",1347103,"BAE7-49E8-9F4A-FDF7E","SB23","2020 PRIMARY",
"C00521948","RODNEY FOR CONGRESS",2500,"2019-02-28","REP","C00039321","PEPSICO INC CONCERNED CITIZENS FUND",1320011,"BDAA1C9CC06A54AF2BA5","SB23","POLITICAL CONTRIBUTION",
"C00620443","STEPHANIE MURPHY FOR CONGRESS",2500,"2019-02-28","DEM","C00185520","UNIVERSAL HEALTH SERVICES EMPLOYEES GOOD GOVERNMENT FUND",1319255,"SB23.16316","SB23",,
"C00495846","ANN WAGNER FOR CONGRESS",2500,"2019-02-28","REP","C00016683","PFIZER INC PAC",1347103,"8AC4-41BB-939D-2660B","SB23","2020 PRIMARY",
"C00545673","BYRNE FOR CONGRESS",2500,"2019-02-28","REP","C00016683","PFIZER INC PAC",1347103,"C7FB-4BC6-8098-7CFDE","SB23","2020 PRIMARY",
"C00255562","FRIENDS OF JIM CLYBURN",2500,"2019-02-28","DEM","C00016683","PFIZER INC PAC",1347103,"3D14-4FAC-B4D9-AAE0B","SB23","2020 PRIMARY",
"C00416594","JIM JORDAN FOR CONGRESS",2500,"2019-02-28","REP","C00016683","PFIZER INC PAC",1347103,"C0EB-4B5B-A82E-24F46","SB23","2020 PRIMARY",
"C00629659","JIMMY GOMEZ FOR CONGRESS",1000,"2019-02-28","DEM","C00016683","PFIZER INC PAC",1347103,"EF03-4090-9834-C306A","SB23","2020 PRIMARY",
"C00557652","NORMA TORRES FOR CONGRESS",1000,"2019-02-28","DEM","C00016683","PFIZER INC PAC",1347103,"7C7D-420A-962D-E7482","SB23","2020 PRIMARY",
"C00442921","ANDRE CARSON FOR CONGRESS",1000,"2019-02-28","DEM","C00016683","PFIZER INC PAC",1347103,"C6EE-493A-96EC-93387","SB23","2020 PRIMARY",
"C00661868","VAN DREW FOR CONGRESS",1000,"2019-02-28","REP","C00016683","PFIZER INC PAC",1347103,"A838-46D9-90D5-7C946","SB23","2020 PRIMARY",
"C00420935","KEVIN MCCARTHY FOR CONGRESS",5000,"2019-03-01","REP","C00104802","DELTA AIR LINES PAC",1335273,"B60D8E81C59DE43C684A","SB23","VOID AFTER 90 DAYS",
"C00255562","FRIENDS OF JIM CLYBURN",5000,"2019-03-01","DEM","C00104802","DELTA AIR LINES PAC",1335273,"B4E0D3661AC9544459EC","SB23","VOID AFTER 90 DAYS",
"C00359034","GRAVES FOR CONGRESS",5000,"2019-03-01","REP","C00104802","DELTA AIR LINES PAC",1335273,"BDA33545BC88C42EAADF","SB23","VOID AFTER 90 DAYS",
"C00640623","DOUG JONES FOR SENATE COMMITTEE",5000,"2019-03-01","DEM","C00104802","DELTA AIR LINES PAC",1335273,"B3E1D934804D14F94B28","SB23","VOID AFTER 90 DAYS",
"C00547570","PERDUE FOR SENATE",5000,"2019-03-01","REP","C00104802","DELTA AIR LINES PAC",1335273,"BE493543546454964A40","SB23","2014 PRIMARY ELECTION DEBT",
"C00459297","HUIZENGA FOR CONGRESS",5000,"2019-03-01","REP","C00104802","DELTA AIR LINES PAC",1335273,"B6897057535514A1BA35","SB23","VOID AFTER 90 DAYS",
"C00213512","NANCY PELOSI FOR CONGRESS",5000,"2019-03-01","DEM","C00104802","DELTA AIR LINES PAC",1335273,"B064BDF86F4954FCAB9E","SB23","VOID AFTER 90 DAYS",
"C00547570","PERDUE FOR SENATE",5000,"2019-03-01","REP","C00104802","DELTA AIR LINES PAC",1335273,"B452A6E5DC6D641CE982","SB23","2014 PRIMARY RUNOFF ELECTION DEBT",
"C00215905","DEFAZIO FOR CONGRESS",5000,"2019-03-01","DEM","C00104802","DELTA AIR LINES PAC",1335273,"BFDCA3FB66E964FD6AB6","SB23","VOID AFTER 90 DAYS",
"C00607200","SUOZZI FOR CONGRESS",5000,"2019-03-01","DEM","C00104802","DELTA AIR LINES PAC",1335273,"B06F4CB7209A44FB7B7F","SB23","VOID AFTER 90 DAYS",
"C00474189","MIKE KELLY FOR CONGRESS",3000,"2019-03-01","REP","C00104802","DELTA AIR LINES PAC",1335273,"B763872A1C1F246389B2","SB23","VOID AFTER 90 DAYS",
"C00314575","COLLINS FOR SENATOR",2500,"2019-03-01","REP","C00104802","DELTA AIR LINES PAC",1335273,"BC947CEDB01164ED7983","SB23","VOID AFTER 90 DAYS",
"C00371203","JOHN CARTER FOR CONGRESS",2500,"2019-03-01","REP","C00104802","DELTA AIR LINES PAC",1335273,"BADC1CBAF570F4A62814","SB23","VOID AFTER 90 DAYS",
"C00393629","MCHENRY FOR CONGRESS",2500,"2019-03-01","REP","C00104802","DELTA AIR LINES PAC",1335273,"BEF7D63CCD66F469AA39","SB23","VOID AFTER 90 DAYS",
"C00195628","PRICE FOR CONGRESS",2500,"2019-03-01","DEM","C00104802","DELTA AIR LINES PAC",1335273,"B1FC7AD9159FD423ABFC","SB23","VOID AFTER 90 DAYS",
"C00513077","JULIA BROWNLEY FOR CONGRESS",2500,"2019-03-01","DEM","C00104802","DELTA AIR LINES PAC",1335273,"B5D858842564F40109E0","SB23","VOID AFTER 90 DAYS",
"C00253187","PETERSON FOR CONGRESS",2500,"2019-03-01","DEM","C00104802","DELTA AIR LINES PAC",1335273,"BAAF4FECA998541CBA50","SB23","VOID AFTER 90 DAYS",
"C00658633","FRIENDS OF BEN MCADAMS",2500,"2019-03-01","DEM","C00104802","DELTA AIR LINES PAC",1335273,"B8DFF5CF7F92F4FBDA21","SB23","VOID AFTER 90 DAYS",
"C00390724","WALBERG FOR CONGRESS",2500,"2019-03-01","REP","C00104802","DELTA AIR LINES PAC",1335273,"BCD3F3B2419C44849928","SB23","VOID AFTER 90 DAYS",
"C00472704","JAIME FOR CONGRESS",2500,"2019-03-01","REP","C00104802","DELTA AIR LINES PAC",1335273,"B472DCDD8D4634CBA854","SB23","VOID AFTER 90 DAYS",
"C00373464","TIM RYAN FOR CONGRESS",2500,"2019-03-01","DEM","C00024869","GENERAL ELECTRIC COMPANY POLITICAL ACTION COMMITTEE GEPAC",1331602,"F06495905703151AAC1","SB23","2020 PRIMARY",
"C00458828","TEAM GRAHAM INC",2500,"2019-03-01","REP","C00104802","DELTA AIR LINES PAC",1335273,"B39068C889A7E448CA7A","SB23","VOID AFTER 90 DAYS",
"C00499236","GEORGE HOLDING FOR CONGRESS INC",2500,"2019-03-01","REP","C00104802","DELTA AIR LINES PAC",1335273,"B3DAA29EAC83541588F5","SB23","VOID AFTER 90 DAYS",
"C00266940","SANFORD BISHOP FOR CONGRESS",2500,"2019-03-01","DEM","C00104802","DELTA AIR LINES PAC",1335273,"BCFA6F4C2F4AF457BA9B","SB23","VOID AFTER 90 DAYS",
"C00499947","FRIENDS OF DAN KILDEE",2500,"2019-03-01","DEM","C00104802","DELTA AIR LINES PAC",1335273,"B847EAB10A4EA46B2B46","SB23","VOID AFTER 90 DAYS",
"C00575209","ANGIE CRAIG FOR CONGRESS",2500,"2019-03-01","DEM","C00104802","DELTA AIR LINES PAC",1335273,"BF646C39FE8EC408BACD","SB23","VOID AFTER 90 DAYS",
"C00418293","COMMITTEE TO RE ELECT HENRY HANK JOHNSON",2500,"2019-03-01","DEM","C00104802","DELTA AIR LINES PAC",1335273,"B1AEFDAAF8D0740C7978","SB23","VOID AFTER 90 DAYS",
"C00607838","DREW FERGUSON FOR CONGRESS INC",2500,"2019-03-01","REP","C00104802","DELTA AIR LINES PAC",1335273,"BAF1D666AD6C54186BED","SB23","VOID AFTER 90 DAYS",
"C00462143","MARTHA ROBY FOR CONGRESS",2500,"2019-03-01","REP","C00104802","DELTA AIR LINES PAC",1335273,"B51F2AB810EC2467C956","SB23","VOID AFTER 90 DAYS",
"C00581090","FRIENDS OF PAUL MITCHELL",2500,"2019-03-01","REP","C00104802","DELTA AIR LINES PAC",1335273,"BB1028AC85439465491F","SB23","VOID AFTER 90 DAYS",
"C00369033","TEXANS FOR SENATOR JOHN CORNYN INC",2500,"2019-03-01","REP","C00104802","DELTA AIR LINES PAC",1335273,"B6EAF0CC273E94D31817","SB23","VOID AFTER 90 DAYS",
"C00551275","FRENCH HILL FOR ARKANSAS",2500,"2019-03-01","REP","C00104802","DELTA AIR LINES PAC",1335273,"B4CF0B99F69DA4320A59","SB23","VOID AFTER 90 DAYS",
"C00200584","UPTON FOR ALL OF US",2500,"2019-03-01","REP","C00104802","DELTA AIR LINES PAC",1335273,"B66339C2C52CA46E189D","SB23","VOID AFTER 90 DAYS",
"C00193342","MCCONNELL SENATE COMMITTEE",2500,"2019-03-01","REP","C00104802","DELTA AIR LINES PAC",1335273,"B909258629F9D41EA863","SB23","VOID AFTER 90 DAYS",
"C00310532","KAY GRANGER CAMPAIGN FUND",2500,"2019-03-01","REP","C00104802","DELTA AIR LINES PAC",1335273,"B52800651659F45EF81D","SB23","VOID AFTER 90 DAYS",
"C00334706","NAPOLITANO FOR CONGRESS",2500,"2019-03-01","DEM","C00104802","DELTA AIR LINES PAC",1335273,"BA90D0127BF2444B5834","SB23","VOID AFTER 90 DAYS",
"C00367862","MIKE ROGERS FOR CONGRESS",1000,"2019-03-01","REP","C00024869","GENERAL ELECTRIC COMPANY POLITICAL ACTION COMMITTEE GEPAC",1331602,"2DCC6F9C2E020F12771","SB23","2020 PRIMARY",
"C00502294","SWALWELL FOR CONGRESS",1000,"2019-03-01","DEM","C00039321","PEPSICO INC CONCERNED CITIZENS FUND",1327570,"BCC8FC9775CC74567A5C","SB23","POLITICAL CONTRIBUTION",
"C00675108","JOE MORELLE FOR CONGRESS",1000,"2019-03-01","DEM","C00024869","GENERAL ELECTRIC COMPANY POLITICAL ACTION COMMITTEE GEPAC",1331602,"BFA62160DEB92A1F1D7","SB23","2020 PRIMARY",
"C00462143","MARTHA ROBY FOR CONGRESS",1000,"2019-03-01","REP","C00024869","GENERAL ELECTRIC COMPANY POLITICAL ACTION COMMITTEE GEPAC",1331602,"BCF8E91D89F7F8B428C","SB23","2020 PRIMARY",
"C00503094","MEADOWS FOR CONGRESS",1000,"2019-03-01","REP","C00024869","GENERAL ELECTRIC COMPANY POLITICAL ACTION COMMITTEE GEPAC",1331602,"C92623C8493CA3AF3A3","SB23","2020 PRIMARY",
"C00670844","MAD 4 PA PAC",1000,"2019-03-01","DEM","C00024869","GENERAL ELECTRIC COMPANY POLITICAL ACTION COMMITTEE GEPAC",1331602,"16E23400EBE2F16E5A4","SB23","2020 PRIMARY",
"C00677286","STEIL FOR WISCONSIN INC",1000,"2019-03-01","REP","C00024869","GENERAL ELECTRIC COMPANY POLITICAL ACTION COMMITTEE GEPAC",1331602,"65C1A2699F9A5ABA4AB","SB23","2020 PRIMARY",
"C00653634","VAN TAYLOR CAMPAIGN",1000,"2019-03-01","REP","C00104802","DELTA AIR LINES PAC",1335273,"B22462F5DF5414AA3A8D","SB23","VOID AFTER 90 DAYS",
"C00466516","GIBBS FOR CONGRESS",1000,"2019-03-01","REP","C00024869","GENERAL ELECTRIC COMPANY POLITICAL ACTION COMMITTEE GEPAC",1331602,"7762EE2102630602280","SB23","2020 PRIMARY",
"C00441014","ROB WITTMAN FOR CONGRESS",1000,"2019-03-01","REP","C00024869","GENERAL ELECTRIC COMPANY POLITICAL ACTION COMMITTEE GEPAC",1331602,"12A49635A78603ACE30","SB23","2020 PRIMARY",
"C00614776","TED BUDD FOR CONGRESS",1000,"2019-03-01","REP","C00024869","GENERAL ELECTRIC COMPANY POLITICAL ACTION COMMITTEE GEPAC",1331602,"81F4B62E9325D7E4FD8","SB23","2020 PRIMARY",
"C00333427","GREGORY WALDEN",1000,"2019-03-01","REP","C00024869","GENERAL ELECTRIC COMPANY POLITICAL ACTION COMMITTEE GEPAC",1331602,"5364B238B090C894015","SB23","2020 PRIMARY",
"C00651042","KIRKPATRICK FOR CONGRESS",1000,"2019-03-01","DEM","C00024869","GENERAL ELECTRIC COMPANY POLITICAL ACTION COMMITTEE GEPAC",1331602,"90EEDF95AAF00AFF4A9","SB23","2020 PRIMARY",
"C00660795","DAN CRENSHAW FOR CONGRESS",1000,"2019-03-01","REP","C00104802","DELTA AIR LINES PAC",1335273,"BCED54F77E1DC47F2BA7","SB23","VOID AFTER 90 DAYS",
"C00462374","CRAWFORD FOR CONGRESS",2500,"2019-03-05","REP","C00039321","PEPSICO INC CONCERNED CITIZENS FUND",1327570,"B36A87FEF7DEA4D5280B","SB23","POLITICAL CONTRIBUTION",
"C00545772","THOM TILLIS COMMITTEE",5000,"2019-03-06","REP","C00364778","BANK OF AMERICA CORPORATION FEDERAL PAC",1324297,"B723701","SB23","CONTRIBUTION",
"C00140715","HOYER FOR CONGRESS",5000,"2019-03-06","DEM","C00364778","BANK OF AMERICA CORPORATION FEDERAL PAC",1324297,"B723695","SB23","CONTRIBUTION",
"C00576173","KANSANS FOR MARSHALL",2500,"2019-03-06","REP","C00364778","BANK OF AMERICA CORPORATION FEDERAL PAC",1324297,"B723698","SB23","CONTRIBUTION",
"C00468579","JACKIE WALORSKI",2500,"2019-03-06","REP","C00364778","BANK OF AMERICA CORPORATION FEDERAL PAC",1324297,"B723697","SB23","CONTRIBUTION",
"C00507368","BEATTY FOR CONGRESS",2500,"2019-03-06","DEM","C00364778","BANK OF AMERICA CORPORATION FEDERAL PAC",1324297,"B723696","SB23","CONTRIBUTION",
"C00468579","WALORSKI FOR CONGRESS INC",1000,"2019-03-06","REP","C00039321","PEPSICO INC CONCERNED CITIZENS FUND",1327570,"B63F0B8476E5D41D5903","SB23","POLITICAL CONTRIBUTION",
"C00409581","FRIENDS OF JOHN THUNE",1000,"2019-03-07","REP","C00075341","MOTOROLA SOLUTIONS INC POLITICAL ACTION COMMITTEE",1331042,"4AA582DA58FBED18904","SB23","2022 PRIMARY",
"C00492454","CORY GARDNER FOR SENATE",1000,"2019-03-07","REP","C00075341","MOTOROLA SOLUTIONS INC POLITICAL ACTION COMMITTEE",1331042,"EC94A705E55E53D7937","SB23","2020 GENERAL",
"C00148999","FRIENDS OF DICK DURBIN",1000,"2019-03-07","DEM","C00039321","PEPSICO INC CONCERNED CITIZENS FUND",1327570,"B942EAD33BFC34763AAD","SB23","POLITICAL CONTRIBUTION",
"C00148999","FRIENDS OF DICK DURBIN",1000,"2019-03-07","DEM","C00075341","MOTOROLA SOLUTIONS INC POLITICAL ACTION COMMITTEE",1331042,"5E7E3C92D97229F3DAB","SB23","2020 PRIMARY",
"C00637074","FINKENAUER FOR CONGRESS",1000,"2019-03-08","DEM","C00039321","PEPSICO INC CONCERNED CITIZENS FUND",1327570,"B48EF475EB2534BB8995","SB23","POLITICAL CONTRIBUTION",
"C00289603","LOFGREN FOR CONGRESS",1000,"2019-03-08","DEM","C00365122","VISA INC POLITICAL ACTION COMMITTEE",1324129,"9F7EE11153CF121520F","SB23","2020 PRIMARY",
"C00467522","RANDY HULTGREN FOR CONGRESS",-3500,"2019-03-08","REP","C00365122","VISA INC POLITICAL ACTION COMMITTEE",1324129,"8A0013FFBF4A4E5956A","SB23","2018 GENERAL ORIGINAL CHECK ISSUED 9 14 18",
"C00558627","GALLEGO FOR ARIZONA",5000,"2019-03-11","DEM","C00085316","CIGNA CORPORATION POLITICAL ACTION COMMITTEE",1337720,"DBDD77F1EA5C1AAE0A6","SB23","2020 GENERAL",
"C00420935","KEVIN MCCARTHY FOR CONGRESS",5000,"2019-03-11","REP","C00085316","CIGNA CORPORATION POLITICAL ACTION COMMITTEE",1337720,"639CE77F5DB036F8B56","SB23","2020 GENERAL",
"C00547570","PERDUE FOR SENATE",5000,"2019-03-11","REP","C00085316","CIGNA CORPORATION POLITICAL ACTION COMMITTEE",1337720,"FFFB8AA1DBA747E713E","SB23","2020 GENERAL",
"C00492454","CORY GARDNER FOR SENATE",5000,"2019-03-11","REP","C00085316","CIGNA CORPORATION POLITICAL ACTION COMMITTEE",1337720,"23D55A8129D22E864D5","SB23","2020 GENERAL",
"C00663781","TINA SMITH FOR MINNESOTA",5000,"2019-03-11","DEM","C00085316","CIGNA CORPORATION POLITICAL ACTION COMMITTEE",1337720,"3609464E00FD64D2252","SB23","2020 PRIMARY",
"C00420935","KEVIN MCCARTHY FOR CONGRESS",5000,"2019-03-11","REP","C00085316","CIGNA CORPORATION POLITICAL ACTION COMMITTEE",1337720,"DE8542014C77A0C3F40","SB23","2020 PRIMARY",
"C00668228","NEVADANS FOR STEVEN HORSFORD",2500,"2019-03-11","DEM","C00085316","CIGNA CORPORATION POLITICAL ACTION COMMITTEE",1337720,"A9BDCF19F91220395FC","SB23","2020 GENERAL",
"C00226928","PALLONE FOR CONGRESS",2500,"2019-03-11","DEM","C00085316","CIGNA CORPORATION POLITICAL ACTION COMMITTEE",1337720,"6164E8DAD3F2567A68C","SB23","2020 PRIMARY",
"C00461061","BERA FOR CONGRESS",2500,"2019-03-11","DEM","C00085316","CIGNA CORPORATION POLITICAL ACTION COMMITTEE",1337720,"87F6799A4D60F409BA8","SB23","2020 GENERAL",
"C00226522","RICHARD E NEAL FOR CONGRESS COMMITTEE",2500,"2019-03-11","DEM","C00085316","CIGNA CORPORATION POLITICAL ACTION COMMITTEE",1337720,"06C9B37F60DC2BB4D1E","SB23","2020 PRIMARY",
"C00462861","KUSTER FOR CONGRESS INC",2500,"2019-03-11","DEM","C00085316","CIGNA CORPORATION POLITICAL ACTION COMMITTEE",1337720,"BF7AF7954F74E7C1DFE","SB23","2020 GENERAL",
"C00437889","PETERS FOR MICHIGAN",1500,"2019-03-11","DEM","C00085316","CIGNA CORPORATION POLITICAL ACTION COMMITTEE",1337720,"B782303665D998E48C8","SB23","2020 PRIMARY",
"C00412759","VERN BUCHANAN FOR CONGRESS",1000,"2019-03-11","REP","C00085316","CIGNA CORPORATION POLITICAL ACTION COMMITTEE",1337720,"C220B22FE9CF64E5801","SB23","2020 GENERAL",
"C00543231","WALKER 4 NC",1000,"2019-03-11","REP","C00085316","CIGNA CORPORATION POLITICAL ACTION COMMITTEE",1337720,"1700A0448AA341EC606","SB23","2020 GENERAL",
"C00558320","DONALD NORCROSS FOR CONGRESS",1000,"2019-03-11","DEM","C00085316","CIGNA CORPORATION POLITICAL ACTION COMMITTEE",1337720,"E10FFC7CD03A6D0412A","SB23","2020 PRIMARY",
"C00545749","EMMER FOR CONGRESS",1000,"2019-03-11","REP","C00085316","CIGNA CORPORATION POLITICAL ACTION COMMITTEE",1337720,"DC4286F10219E75BD97","SB23","2020 GENERAL",
"C00474189","MIKE KELLY FOR CONGRESS",1000,"2019-03-11","REP","C00085316","CIGNA CORPORATION POLITICAL ACTION COMMITTEE",1337720,"B6897F05A8D31490E52","SB23","2020 PRIMARY",
"C00509968","CARTWRIGHT FOR CONGRESS",1000,"2019-03-11","DEM","C00085316","CIGNA CORPORATION POLITICAL ACTION COMMITTEE",1337720,"FE7A839D7CA02A2723A","SB23","2020 GENERAL",
"C00458828","TEAM GRAHAM INC",2500,"2019-03-12","REP","C00104802","DELTA AIR LINES PAC",1335273,"B424B477887AD447EBCC","SB23","VOID AFTER 90 DAYS",
"C00547893","ELISE FOR CONGRESS",2500,"2019-03-12","REP","C00104802","DELTA AIR LINES PAC",1335273,"B8657992911DB482DA24","SB23","VOID AFTER 90 DAYS",
"C00632067","RON ESTES FOR CONGRESS",2500,"2019-03-12","REP","C00104802","DELTA AIR LINES PAC",1335273,"BAAEED916D7A44EBE897","SB23","VOID AFTER 90 DAYS",
"C00394957","SCALISE FOR CONGRESS",2500,"2019-03-12","REP","C00104802","DELTA AIR LINES PAC",1335273,"B72AD27C84C934AF7B0B","SB23","VOID AFTER 90 DAYS",
"C00552547","ZELDIN FOR CONGRESS",2500,"2019-03-12","REP","C00104802","DELTA AIR LINES PAC",1335273,"BE43960CECCCE4F5685E","SB23","VOID AFTER 90 DAYS",
"C00390476","CATHY MCMORRIS RODGERS FOR CONGRESS",2500,"2019-03-12","REP","C00104802","DELTA AIR LINES PAC",1335273,"BE018AD23828245AF848","SB23","VOID AFTER 90 DAYS",
"C00412890","ADRIAN SMITH FOR CONGRESS",2500,"2019-03-13","REP","C00364778","BANK OF AMERICA CORPORATION FEDERAL PAC",1324297,"B724560","SB23","CONTRIBUTION",
"C00434191","HIMES FOR CONGRESS",2500,"2019-03-13","DEM","C00364778","BANK OF AMERICA CORPORATION FEDERAL PAC",1324297,"B724559","SB23","CONTRIBUTION",
"C00462556","GRAVES FOR CONGRESS",2500,"2019-03-13","REP","C00364778","BANK OF AMERICA CORPORATION FEDERAL PAC",1324297,"B724558","SB23","CONTRIBUTION",
"C00392688","MCCAUL FOR CONGRESS INC",2500,"2019-03-13","REP","C00104802","DELTA AIR LINES PAC",1335273,"B31083FE09F4E4F64BA5","SB23","VOID AFTER 90 DAYS",
"C00541862","JASON SMITH FOR CONGRESS",2500,"2019-03-13","REP","C00364778","BANK OF AMERICA CORPORATION FEDERAL PAC",1324297,"B724564","SB23","CONTRIBUTION",
"C00441352","STIVERS FOR CONGRESS",5000,"2019-03-15","REP","C00365122","VISA INC POLITICAL ACTION COMMITTEE",1324129,"C19F8C69ED598397BCC","SB23","2020 PRIMARY",
"C00410639","PERLMUTTER FOR CONGRESS",5000,"2019-03-15","DEM","C00365122","VISA INC POLITICAL ACTION COMMITTEE",1324129,"485D6B4D44AAC968FA9","SB23","2020 PRIMARY",
"C00532465","ROUNDS FOR SENATE",2500,"2019-03-15","REP","C00365122","VISA INC POLITICAL ACTION COMMITTEE",1324129,"5D909F6936708FA0E60","SB23","2020 PRIMARY",
